Provider ID	Name	Address	City	State	ZIP	County	Phone	Hospital Type	Ownership	Emergency Services	Location
450221	MOORE COUNTY HOSPITAL DISTRICT	224 E SECOND STREET	DUMAS	TX	79029	MOORE	8069357171	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	224 E SECOND STREET DUMAS, TX 79029 (35.86427099600047, -101.97030118399965)
450222	CONROE REGIONAL MEDICAL CENTER	504 MEDICAL CENTER BLVD	CONROE	TX	77304	MONTGOMERY	9365391111	Acute Care Hospitals	Proprietary	TRUE	504 MEDICAL CENTER BLVD CONROE, TX 77304 (30.284514481000485, -95.46626703199968)
450229	HENDRICK MEDICAL CENTER	1900 PINE	ABILENE	TX	79601	TAYLOR	3256702000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1900 PINE ABILENE, TX 79601 (32.47147191200048, -99.73114769599965)
450231	BAPTIST ST ANTHONY'S HOSPITAL	1600 WALLACE BLVD	AMARILLO	TX	79106	POTTER	8062122000	Acute Care Hospitals	Government - Federal	TRUE	1600 WALLACE BLVD AMARILLO, TX 79106 (35.19498757900044, -101.91922648799971)
450235	MEMORIAL HOSPITAL	1110 NORTH SARAH DEWITT DRIVE	GONZALES	TX	78629	GONZALES	8306727581	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1110 NORTH SARAH DEWITT DRIVE GONZALES, TX 78629 (29.516864130000442, -97.4299155649997)
450236	HOPKINS COUNTY MEMORIAL HOSPITAL	115 AIRPORT RD	SULPHUR SPRINGS	TX	75482	HOPKINS	9038857671	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	115 AIRPORT RD SULPHUR SPRINGS, TX 75482 (33.15631511100048, -95.60012823899967)
450237	CHRISTUS SANTA ROSA HOSPITAL	2827 BABCOCK ROAD	SAN ANTONIO	TX	78229	BEXAR	2107042011	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	2827 BABCOCK ROAD SAN ANTONIO, TX 78229 (29.51231507300048, -98.5915299399997)
450241	FAITH COMMUNITY HOSPITAL	717 MAGNOLIA ST	JACKSBORO	TX	76458	JACK	9405676633	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	717 MAGNOLIA ST JACKSBORO, TX 76458 (33.22600634200046, -98.16922940499967)
450243	HAMLIN MEMORIAL HOSPITAL	632 N W SECOND STREET	HAMLIN	TX	79520	JONES	3255763646	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	632 N W SECOND STREET HAMLIN, TX 79520 (32.88516645900046, -100.13474049499968)
450253	BELLVILLE GENERAL HOSPITAL	44 N CUMMINGS	BELLVILLE	TX	77418	AUSTIN	9798653141	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	44 N CUMMINGS BELLVILLE, TX 77418 (29.952073492000466, -96.26086939099969)
450270	LAKE WHITNEY MEDICAL CENTER	200 N SAN JACINTO STREET	WHITNEY	TX	76692	HILL	2546943165	Acute Care Hospitals	Proprietary	TRUE	200 N SAN JACINTO STREET WHITNEY, TX 76692 (31.951301594000483, -97.32016786599968)
450271	WISE REGIONAL HEALTH SYSTEM	609 MEDICAL CENTER DRIVE	DECATUR	TX	76234	WISE	9406275921	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	609 MEDICAL CENTER DRIVE DECATUR, TX 76234 (33.21848971100047, -97.59545252599969)
450272	CENTRAL TEXAS MEDICAL CENTER	1301 WONDER WORLD DRIVE	SAN MARCOS	TX	78666	HAYS	5127533690	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1301 WONDER WORLD DRIVE SAN MARCOS, TX 78666 (29.85183260500048, -97.94709213799968)
450280	BAYLOR MEDICAL CENTER AT GARLAND	2300 MARIE CURIE DRIVE	GARLAND	TX	75042	DALLAS	9724875000	Acute Care Hospitals	Government - Federal	TRUE	2300 MARIE CURIE DRIVE GARLAND, TX 75042 (32.91860761000049, -96.66228062899967)
450289	HARRIS HEALTH SYSTEM	2525 HOLLY HALL	HOUSTON	TX	77054	HARRIS	7135666417	Acute Care Hospitals	Government - Local	TRUE	2525 HOLLY HALL HOUSTON, TX 77054 (29.685402567000438, -95.39061373999965)
450292	TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN	850 ED HALL	KAUFMAN	TX	75142	KAUFMAN	9729327200	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	850 ED HALL KAUFMAN, TX 75142 (32.58450166400047, -96.27498631899965)
450293	FRIO REGIONAL HOSPITAL	200 S IH 35	PEARSALL	TX	78061	FRIO	8303343617	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	200 S IH 35 PEARSALL, TX 78061 (28.89570062000047, -99.09937893399967)
450296	CLEVELAND REGIONAL MEDICAL CTR	300 E CROCKETT	CLEVELAND	TX	77327	LIBERTY	2815931811	Acute Care Hospitals	Proprietary	TRUE	300 E CROCKETT CLEVELAND, TX 77327 (30.34238957900044, -95.08540823899966)
450299	COLLEGE STATION MEDICAL CENTER	1604 ROCK PRAIRIE ROAD	COLLEGE STATION	TX	77842	BRAZOS	9797645151	Acute Care Hospitals	Proprietary	TRUE	1604 ROCK PRAIRIE ROAD COLLEGE STATION, TX 77842 (30.582581924000465, -96.29126007199966)
450306	STAMFORD MEMORIAL HOSPITAL	1601 COLUMBIA STREET	STAMFORD	TX	79553	JONES	3257732725	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1601 COLUMBIA STREET STAMFORD, TX 79553 (32.92832457200046, -99.78509949999966)
450324	TEXOMA MEDICAL CENTER	5016 S US HIGHWAY 75	DENISON	TX	75020	GRAYSON	9034164000	Acute Care Hospitals	Proprietary	TRUE	5016 S US HIGHWAY 75 DENISON, TX 75020 (33.749753384000485, -96.5861682369997)
450330	OAKBEND MEDICAL CENTER	1705 JACKSON ST	RICHMOND	TX	77469	FORT BEND	2813413000	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1705 JACKSON ST RICHMOND, TX 77469 (29.57745125900044, -95.7714780609997)
450340	SAN ANGELO COMMUNITY MEDICAL CENTER	3501 KNICKERBOCKER ROAD	SAN ANGELO	TX	76904	TOM GREEN	3259499511	Acute Care Hospitals	Proprietary	TRUE	3501 KNICKERBOCKER ROAD SAN ANGELO, TX 76904 (31.41964798400045, -100.47066305899966)
450346	BAPTIST BEAUMONT HOSPITAL	3080 COLLEGE STREET	BEAUMONT	TX	77701	JEFFERSON	4092125012	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	3080 COLLEGE STREET BEAUMONT, TX 77701 (30.068498459000466, -94.11974084499968)
450347	HUNTSVILLE MEMORIAL HOSPITAL	110 MEMORIAL HOSPITAL DRIVE	HUNTSVILLE	TX	77340	WALKER	9362913411	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	110 MEMORIAL HOSPITAL DRIVE HUNTSVILLE, TX 77340 (30.699032829000487, -95.55842460999969)
450348	FALLS COMMUNITY HOSPITAL AND CLINIC	322 COLEMAN STREET	MARLIN	TX	76661	FALLS	2548033561	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	322 COLEMAN STREET MARLIN, TX 76661 (31.30745366700046, -96.89600940099967)
450351	TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL	411 N BELKNAP ST	STEPHENVILLE	TX	76401	ERATH	2549651500	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	411 N BELKNAP ST STEPHENVILLE, TX 76401 (32.22281836700046, -98.2045648999997)
450352	HUNT REGIONAL MEDICAL CENTER	4215 JOE RAMSEY BLVD	GREENVILLE	TX	75401	HUNT	9034085000	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	4215 JOE RAMSEY BLVD GREENVILLE, TX 75401 (33.12343492100047, -96.1233803189997)
450358	METHODIST HOSPITAL,THE	6565 FANNIN	HOUSTON	TX	77030	HARRIS	7137902221	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	6565 FANNIN HOUSTON, TX 77030 (29.71029131400047, -95.4002913439997)
450369	CHILDRESS REGIONAL MEDICAL CENTER	HWY 83 NORTH	CHILDRESS	TX	79201	CHILDRESS	9409376371	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	HWY 83 NORTH CHILDRESS, TX 79201 (34.26808081800044, -100.28653804599969)
450370	COLUMBUS COMMUNITY HOSPITAL	110 SHULT DR	COLUMBUS	TX	78934	COLORADO	9797322371	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	110 SHULT DR COLUMBUS, TX 78934 (29.694327203000455, -96.54255739699965)
450372	BAYLOR MEDICAL CENTER AT WAXAHACHIE	1405 W JEFFERSON ST	WAXAHACHIE	TX	75165	ELLIS	9729237000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1405 W JEFFERSON ST WAXAHACHIE, TX 75165 (32.396646993000445, -96.8647457619997)
450373	EAST TEXAS MEDICAL CENTER MOUNT VERNON	500 S STATE HWY 37	MOUNT VERNON	TX	75457	FRANKLIN	9035374552	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	500 S STATE HWY 37 MOUNT VERNON, TX 75457 (33.15307794400047, -95.23666598499966)
450379	DALLAS MEDICAL CENTER	7 MEDICAL PARKWAY	DALLAS	TX	75234	DALLAS	9722471000	Acute Care Hospitals	Proprietary	TRUE	7 MEDICAL PARKWAY DALLAS, TX 75234 (32.91500788200045, -96.87013728999966)
450388	METHODIST HOSPITAL	7700 FLOYD CURL DR	SAN ANTONIO	TX	78229	BEXAR	2105754000	Acute Care Hospitals	Proprietary	TRUE	7700 FLOYD CURL DR SAN ANTONIO, TX 78229 (29.508905471000446, -98.5738193689997)
450389	EAST TEXAS MEDICAL CENTER ATHENS	2000 SOUTH PALESTINE	ATHENS	TX	75751	HENDERSON	9036761000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2000 SOUTH PALESTINE ATHENS, TX 75751 (32.17073996600044, -95.84364004699967)
450395	MEMORIAL MEDICAL CENTER LIVINGSTON	1717 HWY 59 BYPASS	LIVINGSTON	TX	77351	POLK	9363274381	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1717 HWY 59 BYPASS LIVINGSTON, TX 77351 (30.730406056000447, -94.9377741079997)
450399	BROWNFIELD REGIONAL MEDICAL CENTER	705 EAST FELT STREET	BROWNFIELD	TX	79316	TERRY	8066373551	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	705 EAST FELT STREET BROWNFIELD, TX 79316 (33.18710925100049, -102.26764371999968)
450400	PARKVIEW REGIONAL HOSPITAL	600 SOUTH BONHAM STREET	MEXIA	TX	76667	LIMESTONE	2545625332	Acute Care Hospitals	Proprietary	TRUE	600 SOUTH BONHAM STREET MEXIA, TX 76667 (31.67586896600045, -96.48009801599966)
450403	MEDICAL CENTER OF MCKINNEY	4500 MEDICAL CENTER DRIVE	MCKINNEY	TX	75069	COLLIN	9725478000	Acute Care Hospitals	Proprietary	TRUE	4500 MEDICAL CENTER DRIVE MCKINNEY, TX 75069 (33.16164343300045, -96.63552810299967)
450411	EASTLAND MEMORIAL HOSPITAL	304 S DAUGHERTY	EASTLAND	TX	76448	EASTLAND	2546292601	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	304 S DAUGHERTY EASTLAND, TX 76448 (32.40017421900046, -98.82156240899968)
450419	TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE	108 DENVER TRAIL	AZLE	TX	76020	TARRANT	8174448700	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	108 DENVER TRAIL AZLE, TX 76020 (32.88116651600046, -97.53374445299966)
450422	BAYLOR MEDICAL CENTER AT UPTOWN	2727 EAST LEMMON AVENUE BUILDING I	DALLAS	TX	75204	DALLAS	2144433000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2727 EAST LEMMON AVENUE BUILDING I DALLAS, TX 75204 (32.80462850100048, -96.79498892599969)
450424	SAN JACINTO METHODIST HOSPITAL	4401 GARTH ROAD	BAYTOWN	TX	77521	HARRIS	2814208600	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	4401 GARTH ROAD BAYTOWN, TX 77521 (29.769189800000447, -94.97760198099968)
450431	ST DAVID'S MEDICAL CENTER	919 E 32ND ST	AUSTIN	TX	78705	TRAVIS	5124767111	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	919 E 32ND ST AUSTIN, TX 78705 (30.29079551400048, -97.72667214899968)
450446	RIVERSIDE GENERAL HOSPITAL	3204 ENNIS ST	HOUSTON	TX	77004	HARRIS	7135262441	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	3204 ENNIS ST HOUSTON, TX 77004 (29.73050885200047, -95.36058473599968)
450447	NAVARRO REGIONAL HOSPITAL	3201 WEST HIGHWAY 22	CORSICANA	TX	75110	NAVARRO	9036546800	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	3201 WEST HIGHWAY 22 CORSICANA, TX 75110 (32.08492228200049, -96.50253531399966)
450451	GLEN ROSE MEDICAL CENTER	1021 HOLDEN STREET	GLEN ROSE	TX	76043	SOMERVELL	2548972215	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1021 HOLDEN STREET GLEN ROSE, TX 76043 (32.24127331300048, -97.74732198399965)
450460	TYLER COUNTY HOSPITAL	1100 WEST BLUFF	WOODVILLE	TX	75979	TYLER	4092838141	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1100 WEST BLUFF WOODVILLE, TX 75979 (30.775302140000463, -94.4278455759997)
450462	TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS	8200 WALNUT HILL LANE	DALLAS	TX	75231	DALLAS	2143456789	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	8200 WALNUT HILL LANE DALLAS, TX 75231 (32.88317379200049, -96.76334496299967)
450465	MATAGORDA REGIONAL MEDICAL CENTER	104 7TH STREET	BAY CITY	TX	77414	MATAGORDA	9792456383	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	104 7TH STREET BAY CITY, TX 77414 (28.982807711000476, -95.99135590199967)
450469	TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ	500 N HIGHLAND AVENUE	SHERMAN	TX	75091	GRAYSON	9038704611	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	500 N HIGHLAND AVENUE SHERMAN, TX 75091 (33.63789519600044, -96.62353957799968)
450475	ETMC HENDERSON	300 WILSON STREET	HENDERSON	TX	75652	RUSK	9036577541	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	300 WILSON STREET HENDERSON, TX 75652 (32.161611941000444, -94.79632731399965)
450484	WOODLAND HEIGHTS MEDICAL CENTER	505 SOUTH JOHN REDDITT DRIVE	LUFKIN	TX	75904	ANGELINA	9366348311	Acute Care Hospitals	Proprietary	TRUE	505 SOUTH JOHN REDDITT DRIVE LUFKIN, TX 75904 (31.32792128200049, -94.75614351799965)
450488	ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE	1612 SOUTH HENDERSON BLVD	KILGORE	TX	75662	GREGG	9039843505	Acute Care Hospitals	Proprietary	TRUE	1612 SOUTH HENDERSON BLVD KILGORE, TX 75662 (32.374530096000456, -94.86916765399968)
450489	MEDICAL ARTS HOSPITAL	2200 N BRYAN AVE	LAMESA	TX	79331	DAWSON	8068722183	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	2200 N BRYAN AVE LAMESA, TX 79331 (32.74078204200049, -101.96356255599966)
450497	BOWIE MEMORIAL HOSPITAL	705 EAST GREENWOOD AV	BOWIE	TX	76230	MONTAGUE	9408721126	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	705 EAST GREENWOOD AV BOWIE, TX 76230 (33.561837340000466, -97.83516252799967)
450498	STEPHENS MEMORIAL HOSPITAL	200 SOUTH GENEVA STREET	BRECKENRIDGE	TX	76424	STEPHENS	2545592241	Acute Care Hospitals	Government - Local	TRUE	200 SOUTH GENEVA STREET BRECKENRIDGE, TX 76424 (32.754593800000464, -98.8876965229997)
450508	MEMORIAL HOSPITAL	1204 MOUND ST	NACOGDOCHES	TX	75961	NACOGDOCHES	9365644611	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1204 MOUND ST NACOGDOCHES, TX 75961 (31.61389658900049, -94.64942205999967)
450518	THE MEDICAL CENTER OF SOUTHEAST TEXAS	2555 JIMMY JOHNSON BLVD	PORT ARTHUR	TX	77640	JEFFERSON	4098535900	Acute Care Hospitals	Proprietary	TRUE	2555 JIMMY JOHNSON BLVD PORT ARTHUR, TX 77640 (29.933636548000436, -93.98927834599965)
450537	METHODIST RICHARDSON MEDICAL CENTER	401 W CAMPBELL RD	RICHARDSON	TX	75080	DALLAS	9724984000	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	401 W CAMPBELL RD RICHARDSON, TX 75080 (32.97532292000045, -96.72739031299966)
450539	COVENANT HOSPITAL PLAINVIEW	2601 DIMMITT RD	PLAINVIEW	TX	79072	HALE	8062965531	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2601 DIMMITT RD PLAINVIEW, TX 79072 (34.20771712900046, -101.7322284329997)
450558	ABILENE REGIONAL MEDICAL CENTER	6250 HWY 83/84	ABILENE	TX	79606	TAYLOR	3254281000	Acute Care Hospitals	Proprietary	TRUE	6250 HWY 83/84 ABILENE, TX 79606 (32.39045371800046, -99.78593759799969)
450563	BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE	1650 W COLLEGE ST	GRAPEVINE	TX	76051	TARRANT	8174811588	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1650 W COLLEGE ST GRAPEVINE, TX 76051 (32.93557265500044, -97.09306003299969)
450565	PALO PINTO GENERAL HOSPITAL	400 SOUTHWEST 25 AVE	MINERAL WELLS	TX	76067	PALO PINTO	9403257891	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	400 SOUTHWEST 25 AVE MINERAL WELLS, TX 76067 (32.79953452800049, -98.14558180799969)
450571	SHANNON MEDICAL CENTER	120 EAST HARRIS AVENUE	SAN ANGELO	TX	76903	TOM GREEN	3256536741	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	120 EAST HARRIS AVENUE SAN ANGELO, TX 76903 (31.46467685200048, -100.43456898299968)
450573	CHRISTUS JASPER MEMORIAL HOSPITAL	1275 MARVIN HANCOCK DRIVE	JASPER	TX	75951	JASPER	4093845461	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1275 MARVIN HANCOCK DRIVE JASPER, TX 75951 (30.90810140600047, -94.00847214299966)
450578	HEMPHILL COUNTY HOSPITAL	1020 S 4TH ST	CANADIAN	TX	79014	HEMPHILL	8063236622	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1020 S 4TH ST CANADIAN, TX 79014 (35.905193590000465, -100.38741821999969)
450580	EAST TEXAS MEDICAL CENTER CROCKETT	1100 LOOP 304 EAST	CROCKETT	TX	75835	HOUSTON	9365463862	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1100 LOOP 304 EAST CROCKETT, TX 75835 (31.31239267900048, -95.47321983399968)
450584	WILBARGER GENERAL HOSPITAL	920 HILLCREST DR	VERNON	TX	76384	WILBARGER	9405529351	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	920 HILLCREST DR VERNON, TX 76384 (34.15949973300047, -99.31332355499967)
450586	SEYMOUR HOSPITAL	200 STADIUM DRIVE	SEYMOUR	TX	76380	BAYLOR	9408895572	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	200 STADIUM DRIVE SEYMOUR, TX 76380 (33.58939345700048, -99.24756356099965)
450587	BROWNWOOD REGIONAL MEDICAL CENTER	1501 BURNET DR	BROWNWOOD	TX	76801	BROWN	3256468541	Acute Care Hospitals	Proprietary	TRUE	1501 BURNET DR BROWNWOOD, TX 76801 (31.677057371000444, -98.99238228199965)
450591	ANGLETON-DANBURY MEDICAL CENTER	132 HOSPITAL DR	ANGLETON	TX	77515	BRAZORIA	9798497721	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	132 HOSPITAL DR ANGLETON, TX 77515 (29.18516267700045, -95.40372040599965)
450596	LAKE GRANBURY MEDICAL CENTER	1310 PALUXY RD	GRANBURY	TX	76048	HOOD	8175732683	Acute Care Hospitals	Proprietary	TRUE	1310 PALUXY RD GRANBURY, TX 76048 (32.431553067000436, -97.8030891739997)
450597	CUERO COMMUNITY HOSPITAL	2550 N ESPLANADE	CUERO	TX	77954	DE WITT	3612756191	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	2550 N ESPLANADE CUERO, TX 77954 (29.11318967900047, -97.2815094239997)
450604	HILL COUNTRY MEMORIAL HOSPITAL INC	1020 SOUTH STATE HIGHWAY 16	FREDERICKSBURG	TX	78624	GILLESPIE	8309974353	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1020 SOUTH STATE HIGHWAY 16 FREDERICKSBURG, TX 78624 (30.262374483000485, -98.88031596099967)
450605	CARE REGIONAL MEDICAL CENTER	1711 W WHEELER AVENUE	ARANSAS PASS	TX	78336	SAN PATRICIO	3617588585	Acute Care Hospitals	Proprietary	TRUE	1711 W WHEELER AVENUE ARANSAS PASS, TX 78336 (27.915952882000454, -97.16199247699967)
45060F	VA AMARILLO HEALTHCARE SYSTEM	6010 AMARILLO BLVD. WEST	AMARILLO	TX	79106	POTTER	8063559703	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	6010 AMARILLO BLVD. WEST AMARILLO, TX 79106 (35.20328285500045, -101.90510066499968)
450610	MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER	921 GESSNER	HOUSTON	TX	77024	HARRIS	7132423000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	921 GESSNER HOUSTON, TX 77024 (29.780034284000465, -95.54460080099966)
450617	CLEAR LAKE REGIONAL MEDICAL CENTER	500 MEDICAL CENTER BLVD	WEBSTER	TX	77598	HARRIS	2813322511	Acute Care Hospitals	Proprietary	TRUE	500 MEDICAL CENTER BLVD WEBSTER, TX 77598 (29.540373135000436, -95.12728915099967)
450620	DIMMIT REGIONAL HOSPITAL	704 HOSPITAL DRIVE	CARRIZO SPRINGS	TX	78834	DIMMIT	8308762424	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	704 HOSPITAL DRIVE CARRIZO SPRINGS, TX 78834 (28.519650044000457, -99.86260131599965)
450634	DENTON REGIONAL MEDICAL CENTER	3535 SOUTH I35 EAST	DENTON	TX	76210	DENTON	9403843535	Acute Care Hospitals	Proprietary	TRUE	3535 SOUTH I35 EAST DENTON, TX 76210 (33.15170302700045, -97.0955362629997)
450638	HOUSTON NORTHWEST MEDICAL CENTER	710 FM 1960 WEST	HOUSTON	TX	77090	HARRIS	2814401000	Acute Care Hospitals	Proprietary	TRUE	710 FM 1960 WEST HOUSTON, TX 77090 (30.01811311700044, -95.43963368899966)
450639	TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD	1600 HOSPITAL PARKWAY	BEDFORD	TX	76022	TARRANT	8178484000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1600 HOSPITAL PARKWAY BEDFORD, TX 76022 (32.83286014900045, -97.12518524299969)
45063F	VA WEST TEXAS HEALTHCARE SYSTEM	300 VETERANS BLVD.	BIG SPRING	TX	79720	HOWARD	4322637361	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	300 VETERANS BLVD. BIG SPRING, TX 79720 (32.23184560700048, -101.47114698999968)
450641	NOCONA GENERAL HOSPITAL	100 PARK ROAD	NOCONA	TX	76255	MONTAGUE	9408253235	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	100 PARK ROAD NOCONA, TX 76255 (33.77832109700046, -97.73159561099965)
450643	DOCTORS HOSPITAL OF LAREDO	10700 MCPHERSON ROAD	LAREDO	TX	78041	WEBB	9565232000	Acute Care Hospitals	Proprietary	TRUE	10700 MCPHERSON ROAD LAREDO, TX 78041 (27.608394346000466, -99.47661493299967)
450644	WEST HOUSTON MEDICAL CENTER	12141 RICHMOND AVE	HOUSTON	TX	77082	HARRIS	2815888080	Acute Care Hospitals	Proprietary	TRUE	12141 RICHMOND AVE HOUSTON, TX 77082 (29.730563009000434, -95.59320854199967)
450647	MEDICAL CITY DALLAS HOSPITAL	7777 FOREST LANE	DALLAS	TX	75230	DALLAS	9725666222	Acute Care Hospitals	Proprietary	TRUE	7777 FOREST LANE DALLAS, TX 75230 (32.90947794900046, -96.77213011799967)
450651	MEDICAL CENTER OF PLANO	3901 W 15TH ST	PLANO	TX	75075	COLLIN	9725966800	Acute Care Hospitals	Proprietary	TRUE	3901 W 15TH ST PLANO, TX 75075 (33.01937811100049, -96.76572442499969)
450653	SCENIC MOUNTAIN MEDICAL CENTER	1601 W 11TH PLACE	BIG SPRING	TX	79720	HOWARD	4322631211	Acute Care Hospitals	Proprietary	TRUE	1601 W 11TH PLACE BIG SPRING, TX 79720 (32.23982374200045, -101.49303431699968)
450654	STARR COUNTY MEMORIAL HOSPITAL	128  N FM RD 3167	RIO GRANDE CITY	TX	78582	STARR	9564875561	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	128 N FM RD 3167 RIO GRANDE CITY, TX 78582 (26.376010205000455, -98.79654943099968)
450656	NACOGDOCHES MEDICAL CENTER	4920 NE STALLINGS DRIVE	NACOGDOCHES	TX	75961	NACOGDOCHES	9365699481	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	4920 NE STALLINGS DRIVE NACOGDOCHES, TX 75961 (31.58386184900047, -94.62222911399965)
450658	EAST TEXAS MEDICAL CENTER - FAIRFIELD	125 NEWMAN ST	FAIRFIELD	TX	75840	FREESTONE	9033891612	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	125 NEWMAN ST FAIRFIELD, TX 75840 (31.72560069800045, -96.16965249899965)
450659	PARK PLAZA HOSPITAL	1313 HERMANN DR	HOUSTON	TX	77004	HARRIS	7135275019	Acute Care Hospitals	Proprietary	TRUE	1313 HERMANN DR HOUSTON, TX 77004 (29.722445184000435, -95.38809546399966)
450661	ODESSA REGIONAL HOSPITAL	520 E 6TH STREET	ODESSA	TX	79761	ECTOR	4325828340	Acute Care Hospitals	Proprietary	TRUE	520 E 6TH STREET ODESSA, TX 79761 (31.851235605000454, -102.36636533099966)
450662	VALLEY REGIONAL MEDICAL CENTER	100 A ALTON GLOOR	BROWNSVILLE	TX	78526	CAMERON	9563507000	Acute Care Hospitals	Proprietary	TRUE	100 A ALTON GLOOR BROWNSVILLE, TX 78526 (25.969991166000455, -97.47837904299968)
450668	SIERRA MEDICAL CENTER	1625 MEDICAL CENTER DR	EL PASO	TX	79902	EL PASO	9157474000	Acute Care Hospitals	Proprietary	TRUE	1625 MEDICAL CENTER DR EL PASO, TX 79902 (31.778120552000473, -106.47969288699966)
450669	MEDICAL CENTER OF LEWISVILLE	500 WEST MAIN STREET	LEWISVILLE	TX	75057	DENTON	9724201000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	500 WEST MAIN STREET LEWISVILLE, TX 75057 (33.046252780000486, -97.00475030699965)
45066F	DALLAS VA MEDICAL CENTER - VA NORTH TEXAS	4500 S. LANCASTER ROAD	DALLAS	TX	75216	DALLAS	2147428387	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	4500 S. LANCASTER ROAD DALLAS, TX 75216 (32.69410763100046, -96.79289965699968)
450670	TOMBALL REGIONAL MEDICAL CENTER	605 HOLDERRIETH	TOMBALL	TX	77375	HARRIS	2813511623	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	605 HOLDERRIETH TOMBALL, TX 77375 (30.08925347100046, -95.62389203199967)
450672	PLAZA MEDICAL CENTER OF FORT WORTH	900 EIGHTH AVENUE	FORT WORTH	TX	76104	TARRANT	8173362100	Acute Care Hospitals	Proprietary	TRUE	900 EIGHTH AVENUE FORT WORTH, TX 76104 (32.73454400400044, -97.34374819899966)
